YEAR,WEATHER_CONDITION,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_FATAL,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_UNKNOWN,INJURIES_TOTAL,COUNT
2019,FOG/SMOKE/HAZE,0.0,0.0,0.0,1.0,0.0,1.0,7
2019,FOG/SMOKE/HAZE,0.0,0.0,0.0,2.0,0.0,2.0,3
2019,FOG/SMOKE/HAZE,0.0,0.0,0.0,3.0,0.0,3.0,1
2019,FOG/SMOKE/HAZE,0.0,1.0,0.0,0.0,0.0,1.0,19
2019,FOG/SMOKE/HAZE,1.0,0.0,0.0,0.0,0.0,1.0,1
2019,FOG/SMOKE/HAZE,1.0,0.0,1.0,0.0,0.0,2.0,1
2019,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,0.0,0.0,0.0,164
2019,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,1.0,0.0,1.0,8
2019,FREEZING RAIN/DRIZZLE,0.0,1.0,0.0,0.0,0.0,1.0,16
2019,FREEZING RAIN/DRIZZLE,0.0,2.0,0.0,0.0,0.0,2.0,3
2019,FREEZING RAIN/DRIZZLE,0.0,3.0,0.0,0.0,0.0,3.0,1
2019,FREEZING RAIN/DRIZZLE,1.0,0.0,0.0,0.0,0.0,1.0,5
2019,FREEZING RAIN/DRIZZLE,1.0,1.0,0.0,0.0,0.0,2.0,1
2019,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,361
2019,OTHER,0.0,0.0,0.0,1.0,0.0,1.0,21
2019,OTHER,0.0,0.0,0.0,2.0,0.0,2.0,6
2019,OTHER,0.0,0.0,0.0,3.0,0.0,3.0,1
2019,OTHER,0.0,0.0,0.0,5.0,0.0,5.0,1
2019,OTHER,0.0,1.0,0.0,0.0,0.0,1.0,30
2019,OTHER,0.0,1.0,0.0,1.0,0.0,2.0,1
2019,OTHER,0.0,2.0,0.0,0.0,0.0,2.0,4
2019,OTHER,0.0,3.0,0.0,0.0,0.0,3.0,2
2019,OTHER,0.0,4.0,0.0,0.0,0.0,4.0,2
2019,OTHER,1.0,0.0,0.0,0.0,0.0,1.0,3
2019,OTHER,1.0,1.0,0.0,1.0,0.0,3.0,1
2019,OTHER,2.0,0.0,0.0,0.0,0.0,2.0,2
2019,RAIN,0.0,0.0,0.0,0.0,0.0,0.0,9256
2019,RAIN,0.0,0.0,0.0,1.0,0.0,1.0,473
2019,RAIN,0.0,0.0,0.0,2.0,0.0,2.0,98
2019,RAIN,0.0,0.0,0.0,3.0,0.0,3.0,20
2019,RAIN,0.0,0.0,0.0,4.0,0.0,4.0,7
2019,RAIN,0.0,0.0,0.0,5.0,0.0,5.0,4
2019,RAIN,0.0,0.0,0.0,7.0,0.0,7.0,1
2019,RAIN,0.0,0.0,1.0,0.0,0.0,1.0,9
2019,RAIN,0.0,1.0,0.0,0.0,0.0,1.0,784
2019,RAIN,0.0,1.0,0.0,1.0,0.0,2.0,31
2019,RAIN,0.0,1.0,0.0,2.0,0.0,3.0,9
2019,RAIN,0.0,1.0,0.0,3.0,0.0,4.0,3
2019,RAIN,0.0,2.0,0.0,0.0,0.0,2.0,153
2019,RAIN,0.0,2.0,0.0,1.0,0.0,3.0,6
2019,RAIN,0.0,2.0,0.0,2.0,0.0,4.0,2
2019,RAIN,0.0,2.0,0.0,3.0,0.0,5.0,1
2019,RAIN,0.0,2.0,1.0,0.0,0.0,3.0,1
2019,RAIN,0.0,2.0,3.0,0.0,0.0,5.0,1
2019,RAIN,0.0,3.0,0.0,0.0,0.0,3.0,43
2019,RAIN,0.0,3.0,0.0,2.0,0.0,5.0,1
2019,RAIN,0.0,4.0,0.0,0.0,0.0,4.0,22
2019,RAIN,0.0,4.0,1.0,0.0,0.0,5.0,1
2019,RAIN,0.0,5.0,0.0,0.0,0.0,5.0,1
2019,RAIN,0.0,6.0,0.0,0.0,0.0,6.0,3
2019,RAIN,0.0,7.0,0.0,0.0,0.0,7.0,1
2019,RAIN,0.0,10.0,0.0,0.0,0.0,10.0,1
2019,RAIN,0.0,21.0,0.0,0.0,0.0,21.0,1
2019,RAIN,1.0,0.0,0.0,0.0,0.0,1.0,170
2019,RAIN,1.0,0.0,0.0,1.0,0.0,2.0,5
2019,RAIN,1.0,0.0,0.0,2.0,0.0,3.0,2
2019,RAIN,1.0,0.0,0.0,3.0,0.0,4.0,1
2019,RAIN,1.0,1.0,0.0,0.0,0.0,2.0,22
2019,RAIN,1.0,1.0,0.0,1.0,0.0,3.0,1
2019,RAIN,1.0,2.0,0.0,0.0,0.0,3.0,4
2019,RAIN,1.0,2.0,0.0,1.0,0.0,4.0,2
2019,RAIN,1.0,5.0,0.0,0.0,0.0,6.0,3
2019,RAIN,2.0,0.0,0.0,0.0,0.0,2.0,14
2019,RAIN,2.0,1.0,0.0,0.0,0.0,3.0,8
2019,RAIN,2.0,1.0,0.0,1.0,0.0,4.0,1
2019,RAIN,2.0,1.0,0.0,3.0,0.0,6.0,1
2019,RAIN,2.0,2.0,0.0,0.0,0.0,4.0,2
2019,RAIN,3.0,0.0,0.0,0.0,0.0,3.0,1
2019,RAIN,3.0,0.0,0.0,1.0,0.0,4.0,1
2019,RAIN,3.0,4.0,0.0,0.0,0.0,7.0,1
2019,RAIN,4.0,0.0,0.0,0.0,0.0,4.0,2
2019,RAIN,5.0,0.0,0.0,0.0,0.0,5.0,2
2019,SEVERE CROSS WIND GATE,0.0,0.0,0.0,0.0,0.0,0.0,25
2019,SEVERE CROSS WIND GATE,0.0,0.0,0.0,1.0,0.0,1.0,1
2019,SEVERE CROSS WIND GATE,0.0,1.0,0.0,0.0,0.0,1.0,2
2019,SEVERE CROSS WIND GATE,0.0,2.0,0.0,0.0,0.0,2.0,2
2019,SLEET/HAIL,0.0,0.0,0.0,0.0,0.0,0.0,226
2019,SLEET/HAIL,0.0,0.0,0.0,1.0,0.0,1.0,12
2019,SLEET/HAIL,0.0,0.0,0.0,2.0,0.0,2.0,2
2019,SLEET/HAIL,0.0,1.0,0.0,0.0,0.0,1.0,17
2019,SLEET/HAIL,0.0,2.0,0.0,0.0,0.0,2.0,1
2019,SLEET/HAIL,0.0,3.0,0.0,0.0,0.0,3.0,1
2019,SLEET/HAIL,1.0,0.0,0.0,0.0,0.0,1.0,4
2019,SLEET/HAIL,1.0,1.0,0.0,0.0,0.0,2.0,1
2019,SNOW,0.0,0.0,0.0,0.0,0.0,0.0,4279
2019,SNOW,0.0,0.0,0.0,1.0,0.0,1.0,164
2019,SNOW,0.0,0.0,0.0,2.0,0.0,2.0,38
2019,SNOW,0.0,0.0,0.0,3.0,0.0,3.0,5
2019,SNOW,0.0,0.0,0.0,4.0,0.0,4.0,5
2019,SNOW,0.0,0.0,0.0,5.0,0.0,5.0,1
2019,SNOW,0.0,0.0,1.0,0.0,0.0,1.0,4
2019,SNOW,0.0,1.0,0.0,0.0,0.0,1.0,235
2019,SNOW,0.0,1.0,0.0,1.0,0.0,2.0,12
2019,SNOW,0.0,1.0,0.0,2.0,0.0,3.0,3
2019,SNOW,0.0,2.0,0.0,0.0,0.0,2.0,38
2019,SNOW,0.0,2.0,0.0,1.0,0.0,3.0,1
2019,SNOW,0.0,3.0,0.0,0.0,0.0,3.0,14
2019,SNOW,0.0,4.0,0.0,0.0,0.0,4.0,3
2019,SNOW,0.0,4.0,0.0,1.0,0.0,5.0,1
2019,SNOW,0.0,5.0,0.0,0.0,0.0,5.0,2
2019,SNOW,1.0,0.0,0.0,0.0,0.0,1.0,38
2019,SNOW,1.0,1.0,0.0,0.0,0.0,2.0,7
2019,SNOW,1.0,1.0,0.0,1.0,0.0,3.0,3
2019,SNOW,1.0,2.0,0.0,0.0,0.0,3.0,4
2019,SNOW,1.0,4.0,0.0,0.0,0.0,5.0,1
2019,SNOW,2.0,0.0,0.0,0.0,0.0,2.0,1
2019,SNOW,3.0,0.0,0.0,0.0,0.0,3.0,1
2019,SNOW,3.0,1.0,0.0,0.0,0.0,4.0,1
2019,SNOW,3.0,2.0,0.0,0.0,0.0,5.0,1
2019,SNOW,4.0,2.0,0.0,0.0,0.0,6.0,1
2019,SNOW,4.0,11.0,0.0,0.0,0.0,15.0,1
2019,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,4668
2019,UNKNOWN,0.0,0.0,0.0,1.0,0.0,1.0,72
2019,UNKNOWN,0.0,0.0,0.0,2.0,0.0,2.0,6
2019,UNKNOWN,0.0,0.0,0.0,3.0,0.0,3.0,3
2019,UNKNOWN,0.0,0.0,0.0,4.0,0.0,4.0,1
2019,UNKNOWN,0.0,0.0,0.0,5.0,0.0,5.0,1
2019,UNKNOWN,0.0,0.0,1.0,0.0,0.0,1.0,1
2019,UNKNOWN,0.0,0.0,2.0,1.0,0.0,3.0,1
2019,UNKNOWN,0.0,1.0,0.0,0.0,0.0,1.0,107
2019,UNKNOWN,0.0,1.0,0.0,1.0,0.0,2.0,2
2019,UNKNOWN,0.0,1.0,0.0,2.0,0.0,3.0,1
2019,UNKNOWN,0.0,1.0,0.0,3.0,0.0,4.0,1
2019,UNKNOWN,0.0,2.0,0.0,0.0,0.0,2.0,5
2019,UNKNOWN,0.0,3.0,0.0,0.0,0.0,3.0,1
2019,UNKNOWN,0.0,3.0,0.0,1.0,0.0,4.0,1
2019,UNKNOWN,0.0,4.0,0.0,0.0,0.0,4.0,1
2019,UNKNOWN,1.0,0.0,0.0,0.0,0.0,1.0,24
2019,UNKNOWN,1.0,1.0,0.0,0.0,0.0,2.0,1
2019,UNKNOWN,2.0,0.0,0.0,0.0,0.0,2.0,1
2019,UNKNOWN,2.0,1.0,0.0,0.0,0.0,3.0,1
2019,UNKNOWN,2.0,2.0,0.0,1.0,0.0,5.0,1
2020,"BLOWING SAND, SOIL, DIRT",0.0,0.0,0.0,0.0,0.0,0.0,2
2020,BLOWING SNOW,0.0,0.0,0.0,0.0,0.0,0.0,40
2020,BLOWING SNOW,0.0,0.0,0.0,1.0,0.0,1.0,2
2020,BLOWING SNOW,0.0,0.0,0.0,4.0,0.0,4.0,1
2020,BLOWING SNOW,0.0,1.0,0.0,0.0,0.0,1.0,4
2020,BLOWING SNOW,0.0,2.0,0.0,0.0,0.0,2.0,1
2020,BLOWING SNOW,1.0,0.0,0.0,0.0,0.0,1.0,1
2020,CLEAR,0.0,0.0,0.0,0.0,0.0,0.0,62000
2020,CLEAR,0.0,0.0,0.0,1.0,0.0,1.0,2502
2020,CLEAR,0.0,0.0,0.0,2.0,0.0,2.0,498
2020,CLEAR,0.0,0.0,0.0,3.0,0.0,3.0,148
2020,CLEAR,0.0,0.0,0.0,4.0,0.0,4.0,43
2020,CLEAR,0.0,0.0,0.0,5.0,0.0,5.0,12
2020,CLEAR,0.0,0.0,0.0,6.0,0.0,6.0,2
2020,CLEAR,0.0,0.0,0.0,7.0,0.0,7.0,1
2020,CLEAR,0.0,0.0,1.0,0.0,0.0,1.0,74
2020,CLEAR,0.0,0.0,2.0,0.0,0.0,2.0,6
2020,CLEAR,0.0,1.0,0.0,0.0,0.0,1.0,4918
2020,CLEAR,0.0,1.0,0.0,1.0,0.0,2.0,217
2020,CLEAR,0.0,1.0,0.0,2.0,0.0,3.0,36
2020,CLEAR,0.0,1.0,0.0,3.0,0.0,4.0,12
2020,CLEAR,0.0,1.0,0.0,4.0,0.0,5.0,1
2020,CLEAR,0.0,1.0,0.0,5.0,0.0,6.0,1
2020,CLEAR,0.0,1.0,0.0,11.0,0.0,12.0,1
2020,CLEAR,0.0,1.0,1.0,0.0,0.0,2.0,7
2020,CLEAR,0.0,2.0,0.0,0.0,0.0,2.0,981
2020,CLEAR,0.0,2.0,0.0,1.0,0.0,3.0,41
2020,CLEAR,0.0,2.0,0.0,2.0,0.0,4.0,9
2020,CLEAR,0.0,2.0,0.0,3.0,0.0,5.0,2
2020,CLEAR,0.0,2.0,1.0,0.0,0.0,3.0,4
2020,CLEAR,0.0,3.0,0.0,0.0,0.0,3.0,297
2020,CLEAR,0.0,3.0,0.0,1.0,0.0,4.0,9
2020,CLEAR,0.0,3.0,0.0,3.0,0.0,6.0,1
2020,CLEAR,0.0,3.0,1.0,0.0,0.0,4.0,1
2020,CLEAR,0.0,4.0,0.0,0.0,0.0,4.0,92
2020,CLEAR,0.0,4.0,0.0,1.0,0.0,5.0,3
2020,CLEAR,0.0,4.0,0.0,2.0,0.0,6.0,2
2020,CLEAR,0.0,4.0,1.0,0.0,0.0,5.0,1
2020,CLEAR,0.0,5.0,0.0,0.0,0.0,5.0,34
2020,CLEAR,0.0,5.0,0.0,1.0,0.0,6.0,2
2020,CLEAR,0.0,5.0,0.0,4.0,0.0,9.0,1
2020,CLEAR,0.0,6.0,0.0,0.0,0.0,6.0,10
2020,CLEAR,0.0,6.0,0.0,1.0,0.0,7.0,1
2020,CLEAR,0.0,6.0,0.0,4.0,0.0,10.0,1
2020,CLEAR,0.0,6.0,1.0,0.0,0.0,7.0,1
2020,CLEAR,0.0,7.0,0.0,0.0,0.0,7.0,7
2020,CLEAR,0.0,8.0,0.0,0.0,0.0,8.0,1
2020,CLEAR,0.0,12.0,0.0,0.0,0.0,12.0,1
2020,CLEAR,0.0,14.0,0.0,1.0,0.0,15.0,1
2020,CLEAR,1.0,0.0,0.0,0.0,0.0,1.0,1063
2020,CLEAR,1.0,0.0,0.0,1.0,0.0,2.0,38
2020,CLEAR,1.0,0.0,0.0,2.0,0.0,3.0,9
2020,CLEAR,1.0,0.0,0.0,3.0,0.0,4.0,1
2020,CLEAR,1.0,0.0,0.0,4.0,0.0,5.0,1
2020,CLEAR,1.0,0.0,1.0,0.0,0.0,2.0,7
2020,CLEAR,1.0,0.0,1.0,1.0,0.0,3.0,1
2020,CLEAR,1.0,0.0,1.0,2.0,0.0,4.0,2
2020,CLEAR,1.0,0.0,2.0,0.0,0.0,3.0,1
2020,CLEAR,1.0,1.0,0.0,0.0,0.0,2.0,163
2020,CLEAR,1.0,1.0,0.0,1.0,0.0,3.0,5
2020,CLEAR,1.0,1.0,0.0,2.0,0.0,4.0,1
2020,CLEAR,1.0,1.0,0.0,4.0,0.0,6.0,2
2020,CLEAR,1.0,1.0,2.0,0.0,0.0,4.0,2
2020,CLEAR,1.0,2.0,0.0,0.0,0.0,3.0,54
2020,CLEAR,1.0,2.0,0.0,1.0,0.0,4.0,2
2020,CLEAR,1.0,2.0,1.0,0.0,0.0,4.0,2
2020,CLEAR,1.0,3.0,0.0,0.0,0.0,4.0,21
2020,CLEAR,1.0,3.0,0.0,1.0,0.0,5.0,3
2020,CLEAR,1.0,3.0,1.0,0.0,0.0,5.0,1
2020,CLEAR,1.0,4.0,0.0,0.0,0.0,5.0,8
2020,CLEAR,1.0,5.0,0.0,1.0,0.0,7.0,2
2020,CLEAR,1.0,7.0,0.0,0.0,0.0,8.0,1
2020,CLEAR,1.0,18.0,0.0,0.0,0.0,19.0,1
2020,CLEAR,2.0,0.0,0.0,0.0,0.0,2.0,106
2020,CLEAR,2.0,0.0,0.0,1.0,0.0,3.0,2
2020,CLEAR,2.0,0.0,0.0,2.0,0.0,4.0,4
2020,CLEAR,2.0,0.0,1.0,0.0,0.0,3.0,2
2020,CLEAR,2.0,0.0,1.0,1.0,0.0,4.0,1
2020,CLEAR,2.0,0.0,2.0,0.0,0.0,4.0,1
2020,CLEAR,2.0,1.0,0.0,0.0,0.0,3.0,23
2020,CLEAR,2.0,1.0,0.0,1.0,0.0,4.0,3
2020,CLEAR,2.0,2.0,0.0,0.0,0.0,4.0,12
2020,CLEAR,2.0,2.0,0.0,1.0,0.0,5.0,1
2020,CLEAR,2.0,2.0,1.0,0.0,0.0,5.0,1
2020,CLEAR,2.0,3.0,0.0,0.0,0.0,5.0,3
2020,CLEAR,2.0,4.0,0.0,0.0,0.0,6.0,1
2020,CLEAR,2.0,5.0,0.0,0.0,0.0,7.0,1
2020,CLEAR,3.0,0.0,0.0,0.0,0.0,3.0,22
2020,CLEAR,3.0,0.0,0.0,2.0,0.0,5.0,1
2020,CLEAR,3.0,0.0,3.0,0.0,0.0,6.0,1
2020,CLEAR,3.0,1.0,0.0,0.0,0.0,4.0,7
2020,CLEAR,3.0,3.0,0.0,0.0,0.0,6.0,3
2020,CLEAR,4.0,0.0,0.0,0.0,0.0,4.0,6
2020,CLEAR,4.0,0.0,0.0,1.0,0.0,5.0,2
2020,CLEAR,5.0,0.0,0.0,0.0,0.0,5.0,1
2020,CLEAR,5.0,0.0,1.0,0.0,0.0,6.0,1
2020,CLEAR,6.0,0.0,0.0,0.0,0.0,6.0,1
2020,CLOUDY/OVERCAST,0.0,0.0,0.0,0.0,0.0,0.0,2078
2020,CLOUDY/OVERCAST,0.0,0.0,0.0,1.0,0.0,1.0,100
2020,CLOUDY/OVERCAST,0.0,0.0,0.0,2.0,0.0,2.0,24
2020,CLOUDY/OVERCAST,0.0,0.0,0.0,3.0,0.0,3.0,3
2020,CLOUDY/OVERCAST,0.0,0.0,0.0,4.0,0.0,4.0,3
2020,CLOUDY/OVERCAST,0.0,0.0,0.0,5.0,0.0,5.0,2
2020,CLOUDY/OVERCAST,0.0,0.0,1.0,0.0,0.0,1.0,1
2020,CLOUDY/OVERCAST,0.0,1.0,0.0,0.0,0.0,1.0,147
2020,CLOUDY/OVERCAST,0.0,1.0,0.0,1.0,0.0,2.0,7
2020,CLOUDY/OVERCAST,0.0,1.0,0.0,2.0,0.0,3.0,1
2020,CLOUDY/OVERCAST,0.0,1.0,0.0,3.0,0.0,4.0,1
2020,CLOUDY/OVERCAST,0.0,1.0,0.0,4.0,0.0,5.0,1
2020,CLOUDY/OVERCAST,0.0,1.0,1.0,0.0,0.0,2.0,1
2020,CLOUDY/OVERCAST,0.0,2.0,0.0,0.0,0.0,2.0,27
2020,CLOUDY/OVERCAST,0.0,2.0,0.0,1.0,0.0,3.0,1
2020,CLOUDY/OVERCAST,0.0,2.0,0.0,3.0,0.0,5.0,1
2020,CLOUDY/OVERCAST,0.0,3.0,0.0,0.0,0.0,3.0,8
2020,CLOUDY/OVERCAST,0.0,3.0,0.0,1.0,0.0,4.0,1
2020,CLOUDY/OVERCAST,0.0,4.0,0.0,0.0,0.0,4.0,3
2020,CLOUDY/OVERCAST,0.0,5.0,0.0,0.0,0.0,5.0,2
2020,CLOUDY/OVERCAST,1.0,0.0,0.0,0.0,0.0,1.0,37
2020,CLOUDY/OVERCAST,1.0,1.0,0.0,0.0,0.0,2.0,4
2020,CLOUDY/OVERCAST,1.0,1.0,0.0,3.0,0.0,5.0,1
2020,CLOUDY/OVERCAST,1.0,2.0,0.0,0.0,0.0,3.0,2
2020,CLOUDY/OVERCAST,2.0,0.0,0.0,0.0,0.0,2.0,4
2020,CLOUDY/OVERCAST,2.0,1.0,0.0,0.0,0.0,3.0,1
2020,CLOUDY/OVERCAST,2.0,1.0,0.0,1.0,0.0,4.0,1
2020,CLOUDY/OVERCAST,2.0,3.0,0.0,0.0,0.0,5.0,1
2020,CLOUDY/OVERCAST,3.0,0.0,0.0,0.0,0.0,3.0,1
2020,CLOUDY/OVERCAST,4.0,1.0,0.0,0.0,0.0,5.0,1
2020,FOG/SMOKE/HAZE,0.0,0.0,0.0,0.0,0.0,0.0,83
2020,FOG/SMOKE/HAZE,0.0,0.0,0.0,1.0,0.0,1.0,4
2020,FOG/SMOKE/HAZE,0.0,0.0,0.0,2.0,0.0,2.0,1
2020,FOG/SMOKE/HAZE,0.0,1.0,0.0,0.0,0.0,1.0,8
2020,FOG/SMOKE/HAZE,0.0,1.0,0.0,1.0,0.0,2.0,1
2020,FOG/SMOKE/HAZE,0.0,2.0,0.0,0.0,0.0,2.0,3
2020,FOG/SMOKE/HAZE,0.0,3.0,0.0,0.0,0.0,3.0,1
2020,FOG/SMOKE/HAZE,1.0,1.0,0.0,0.0,0.0,2.0,2
2020,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,0.0,0.0,0.0,212
2020,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,1.0,0.0,1.0,16
2020,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,2.0,0.0,2.0,3
2020,FREEZING RAIN/DRIZZLE,0.0,0.0,0.0,5.0,0.0,5.0,1
2020,FREEZING RAIN/DRIZZLE,0.0,1.0,0.0,0.0,0.0,1.0,21
2020,FREEZING RAIN/DRIZZLE,0.0,1.0,0.0,1.0,0.0,2.0,2
2020,FREEZING RAIN/DRIZZLE,0.0,2.0,0.0,0.0,0.0,2.0,4
2020,FREEZING RAIN/DRIZZLE,0.0,3.0,0.0,0.0,0.0,3.0,2
2020,FREEZING RAIN/DRIZZLE,0.0,4.0,0.0,0.0,0.0,4.0,1
2020,FREEZING RAIN/DRIZZLE,0.0,6.0,0.0,0.0,0.0,6.0,1
2020,FREEZING RAIN/DRIZZLE,1.0,0.0,0.0,0.0,0.0,1.0,4
2020,FREEZING RAIN/DRIZZLE,1.0,2.0,0.0,0.0,0.0,3.0,1
2020,FREEZING RAIN/DRIZZLE,2.0,0.0,0.0,0.0,0.0,2.0,1
2020,FREEZING RAIN/DRIZZLE,4.0,0.0,0.0,0.0,0.0,4.0,1
2020,OTHER,0.0,0.0,0.0,0.0,0.0,0.0,178
2020,OTHER,0.0,0.0,0.0,1.0,0.0,1.0,4
2020,OTHER,0.0,0.0,0.0,2.0,0.0,2.0,5
2020,OTHER,0.0,1.0,0.0,0.0,0.0,1.0,17
2020,OTHER,0.0,1.0,0.0,1.0,0.0,2.0,2
2020,OTHER,0.0,2.0,0.0,0.0,0.0,2.0,1
2020,OTHER,0.0,3.0,0.0,0.0,0.0,3.0,1
2020,OTHER,0.0,4.0,0.0,0.0,0.0,4.0,3
2020,OTHER,1.0,0.0,0.0,0.0,0.0,1.0,5
2020,RAIN,0.0,0.0,0.0,0.0,0.0,0.0,6163
2020,RAIN,0.0,0.0,0.0,1.0,0.0,1.0,301
2020,RAIN,0.0,0.0,0.0,2.0,0.0,2.0,65
2020,RAIN,0.0,0.0,0.0,3.0,0.0,3.0,18
2020,RAIN,0.0,0.0,0.0,4.0,0.0,4.0,5
2020,RAIN,0.0,0.0,0.0,5.0,0.0,5.0,1
2020,RAIN,0.0,0.0,1.0,0.0,0.0,1.0,8
2020,RAIN,0.0,1.0,0.0,0.0,0.0,1.0,589
2020,RAIN,0.0,1.0,0.0,1.0,0.0,2.0,24
2020,RAIN,0.0,1.0,0.0,2.0,0.0,3.0,3
2020,RAIN,0.0,1.0,0.0,3.0,0.0,4.0,1
2020,RAIN,0.0,1.0,0.0,4.0,0.0,5.0,1
2020,RAIN,0.0,1.0,1.0,0.0,0.0,2.0,3
2020,RAIN,0.0,2.0,0.0,0.0,0.0,2.0,121
2020,RAIN,0.0,2.0,0.0,1.0,0.0,3.0,2
2020,RAIN,0.0,2.0,0.0,2.0,0.0,4.0,1
2020,RAIN,0.0,2.0,0.0,3.0,0.0,5.0,1
2020,RAIN,0.0,3.0,0.0,0.0,0.0,3.0,46
2020,RAIN,0.0,3.0,0.0,1.0,0.0,4.0,3
2020,RAIN,0.0,4.0,0.0,0.0,0.0,4.0,12
2020,RAIN,0.0,5.0,0.0,0.0,0.0,5.0,6
2020,RAIN,0.0,6.0,0.0,0.0,0.0,6.0,2
2020,RAIN,0.0,7.0,0.0,0.0,0.0,7.0,1
2020,RAIN,1.0,0.0,0.0,0.0,0.0,1.0,105
2020,RAIN,1.0,0.0,0.0,1.0,0.0,2.0,2
2020,RAIN,1.0,0.0,0.0,2.0,0.0,3.0,3
2020,RAIN,1.0,0.0,1.0,0.0,0.0,2.0,1
2020,RAIN,1.0,1.0,0.0,0.0,0.0,2.0,18
2020,RAIN,1.0,1.0,0.0,1.0,0.0,3.0,1
2020,RAIN,1.0,2.0,0.0,0.0,0.0,3.0,5
2020,RAIN,1.0,3.0,0.0,0.0,0.0,4.0,1
2020,RAIN,1.0,4.0,0.0,0.0,0.0,5.0,1
2020,RAIN,2.0,0.0,0.0,0.0,0.0,2.0,15
2020,RAIN,2.0,0.0,0.0,1.0,0.0,3.0,1
2020,RAIN,2.0,1.0,0.0,0.0,0.0,3.0,5
2020,RAIN,3.0,0.0,0.0,0.0,0.0,3.0,2
2020,RAIN,3.0,1.0,0.0,0.0,0.0,4.0,1
2020,RAIN,4.0,0.0,0.0,0.0,0.0,4.0,1
2020,RAIN,4.0,1.0,0.0,0.0,0.0,5.0,1
2020,RAIN,5.0,1.0,0.0,0.0,0.0,6.0,1
2020,SEVERE CROSS WIND GATE,0.0,0.0,0.0,0.0,0.0,0.0,6
2020,SEVERE CROSS WIND GATE,0.0,1.0,0.0,0.0,0.0,1.0,2
2020,SLEET/HAIL,0.0,0.0,0.0,0.0,0.0,0.0,53
2020,SLEET/HAIL,0.0,0.0,0.0,1.0,0.0,1.0,2
2020,SLEET/HAIL,0.0,0.0,0.0,2.0,0.0,2.0,1
2020,SLEET/HAIL,0.0,1.0,0.0,0.0,0.0,1.0,5
2020,SLEET/HAIL,0.0,1.0,0.0,1.0,0.0,2.0,1
2020,SLEET/HAIL,0.0,2.0,0.0,0.0,0.0,2.0,2
2020,SLEET/HAIL,1.0,0.0,0.0,0.0,0.0,1.0,1
2020,SNOW,0.0,0.0,0.0,0.0,0.0,0.0,2617
2020,SNOW,0.0,0.0,0.0,1.0,0.0,1.0,107
2020,SNOW,0.0,0.0,0.0,2.0,0.0,2.0,19
2020,SNOW,0.0,0.0,0.0,3.0,0.0,3.0,1
2020,SNOW,0.0,0.0,0.0,4.0,0.0,4.0,1
2020,SNOW,0.0,0.0,0.0,5.0,0.0,5.0,1
2020,SNOW,0.0,0.0,1.0,0.0,0.0,1.0,1
2020,SNOW,0.0,0.0,1.0,1.0,0.0,2.0,1
2020,SNOW,0.0,1.0,0.0,0.0,0.0,1.0,172
2020,SNOW,0.0,1.0,0.0,1.0,0.0,2.0,6
2020,SNOW,0.0,1.0,0.0,2.0,0.0,3.0,1
2020,SNOW,0.0,1.0,0.0,3.0,0.0,4.0,1
2020,SNOW,0.0,2.0,0.0,0.0,0.0,2.0,28
2020,SNOW,0.0,3.0,0.0,0.0,0.0,3.0,3
2020,SNOW,0.0,3.0,0.0,1.0,0.0,4.0,2
2020,SNOW,0.0,4.0,0.0,0.0,0.0,4.0,1
2020,SNOW,0.0,5.0,0.0,0.0,0.0,5.0,1
2020,SNOW,1.0,0.0,0.0,0.0,0.0,1.0,34
2020,SNOW,1.0,0.0,0.0,1.0,0.0,2.0,2
2020,SNOW,1.0,1.0,0.0,0.0,0.0,2.0,4
2020,SNOW,1.0,1.0,0.0,2.0,0.0,4.0,1
2020,SNOW,1.0,2.0,0.0,0.0,0.0,3.0,2
2020,SNOW,1.0,5.0,0.0,0.0,0.0,6.0,1
2020,SNOW,2.0,0.0,0.0,0.0,0.0,2.0,3
2020,SNOW,2.0,1.0,0.0,1.0,0.0,4.0,1
2020,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,3749
2020,UNKNOWN,0.0,0.0,0.0,1.0,0.0,1.0,71
2020,UNKNOWN,0.0,0.0,0.0,2.0,0.0,2.0,8
2020,UNKNOWN,0.0,0.0,0.0,3.0,0.0,3.0,4
2020,UNKNOWN,0.0,0.0,0.0,4.0,0.0,4.0,1
2020,UNKNOWN,0.0,1.0,0.0,0.0,0.0,1.0,87
2020,UNKNOWN,0.0,1.0,0.0,1.0,0.0,2.0,3
2020,UNKNOWN,0.0,1.0,0.0,2.0,0.0,3.0,2
2020,UNKNOWN,0.0,2.0,0.0,0.0,0.0,2.0,7
2020,UNKNOWN,0.0,2.0,0.0,1.0,0.0,3.0,1
2020,UNKNOWN,0.0,3.0,0.0,0.0,0.0,3.0,2
2020,UNKNOWN,0.0,4.0,0.0,0.0,0.0,4.0,1
